transaction_id,account_id,date,time,description,credit,debit,balance
TXND2FD81CCC3,ACC0272,2026-01-13,19:03:01,UPI Received from ACC0047,23007,0,89142
TXN68D4AF69E0,ACC0257,2026-01-13,19:04:00,UPI Transfer to ACC0005,0,3575,109413
TXN68D4AF69E0,ACC0005,2026-01-13,19:04:00,UPI Received from ACC0257,3575,0,12435
TXNA26E388766,ACC0018,2026-01-13,19:05:30,UPI Transfer to ACC0240,0,23817,-69755
TXNA26E388766,ACC0240,2026-01-13,19:05:30,UPI Received from ACC0018,23817,0,78832
TXNC73D13814E,ACC0121,2026-01-13,19:06:53,UPI Transfer to ACC0260,0,6857,111384
TXNC73D13814E,ACC0260,2026-01-13,19:06:53,UPI Received from ACC0121,6857,0,93148
TXN42BE5EED0A,ACC0183,2026-01-13,19:08:44,UPI Transfer to ACC0203,0,8560,49689
TXN42BE5EED0A,ACC0203,2026-01-13,19:08:44,UPI Received from ACC0183,8560,0,1212
TXN287C561692,ACC0081,2026-01-13,19:09:58,UPI Transfer to ACC0021,0,6263,110908
TXN287C561692,ACC0021,2026-01-13,19:09:58,UPI Received from ACC0081,6263,0,189125
TXN8CA891B29D,ACC0047,2026-01-13,19:10:36,UPI Transfer to ACC0100,0,7134,-97968
TXN8CA891B29D,ACC0100,2026-01-13,19:10:36,UPI Received from ACC0047,7134,0,46299
TXN6F77F397F8,ACC0295,2026-01-13,19:11:24,UPI Transfer to ACC0263,0,24121,-9289
TXN6F77F397F8,ACC0263,2026-01-13,19:11:24,UPI Received from ACC0295,24121,0,151299
TXN29C992CC04,ACC0065,2026-01-13,19:12:38,UPI Transfer to ACC0170,0,10700,42555
TXN29C992CC04,ACC0170,2026-01-13,19:12:38,UPI Received from ACC0065,10700,0,111934
TXN22624811C0,ACC0173,2026-01-13,19:14:25,UPI Transfer to ACC0066,0,12902,165448
TXN22624811C0,ACC0066,2026-01-13,19:14:25,UPI Received from ACC0173,12902,0,225070
TXN28FC88E841,ACC0173,2026-01-13,19:16:01,UPI Transfer to ACC0034,0,21868,143580
TXN28FC88E841,ACC0034,2026-01-13,19:16:01,UPI Received from ACC0173,21868,0,132697
TXN8A022C1435,ACC0233,2026-01-13,19:18:00,UPI Transfer to ACC0267,0,17002,22598
TXN8A022C1435,ACC0267,2026-01-13,19:18:00,UPI Received from ACC0233,17002,0,119201
TXN562AB371B6,ACC0172,2026-01-13,19:18:32,UPI Transfer to ACC0235,0,4489,65561
TXN562AB371B6,ACC0235,2026-01-13,19:18:32,UPI Received from ACC0172,4489,0,168388
TXNC9FD812DD2,ACC0293,2026-01-13,19:19:08,UPI Transfer to ACC0048,0,20124,40017
TXNC9FD812DD2,ACC0048,2026-01-13,19:19:08,UPI Received from ACC0293,20124,0,155592
TXN70644AA1BA,ACC0064,2026-01-13,19:20:39,UPI Transfer to ACC0011,0,956,164257
TXN70644AA1BA,ACC0011,2026-01-13,19:20:39,UPI Received from ACC0064,956,0,146217
TXN44A639E9F5,ACC0269,2026-01-13,19:21:58,UPI Transfer to ACC0283,0,21392,195218
TXN44A639E9F5,ACC0283,2026-01-13,19:21:58,UPI Received from ACC0269,21392,0,206530
TXNB720A7A8B8,ACC0201,2026-01-13,19:23:40,UPI Transfer to ACC0150,0,15253,14989
TXNB720A7A8B8,ACC0150,2026-01-13,19:23:40,UPI Received from ACC0201,15253,0,112130
TXN6F48EF0527,ACC0034,2026-01-13,19:24:22,UPI Transfer to ACC0071,0,971,131726
TXN6F48EF0527,ACC0071,2026-01-13,19:24:22,UPI Received from ACC0034,971,0,58507
TXNC0BD86329B,ACC0007,2026-01-13,19:26:13,UPI Transfer to ACC0180,0,15211,-18274
TXNC0BD86329B,ACC0180,2026-01-13,19:26:13,UPI Received from ACC0007,15211,0,121524
TXND6BA035F13,ACC0141,2026-01-13,19:26:47,UPI Transfer to ACC0095,0,17881,33536
TXND6BA035F13,ACC0095,2026-01-13,19:26:47,UPI Received from ACC0141,17881,0,62573
TXNC44C7616D8,ACC0065,2026-01-13,19:27:53,UPI Transfer to ACC0184,0,8813,33742
TXNC44C7616D8,ACC0184,2026-01-13,19:27:53,UPI Received from ACC0065,8813,0,-16214
TXNE4D415A9A2,ACC0245,2026-01-13,19:29:42,UPI Transfer to ACC0150,0,22006,104264
TXNE4D415A9A2,ACC0150,2026-01-13,19:29:42,UPI Received from ACC0245,22006,0,134136
TXNAB32F15CDA,ACC0005,2026-01-13,19:31:31,UPI Transfer to ACC0287,0,8226,4209
TXNAB32F15CDA,ACC0287,2026-01-13,19:31:31,UPI Received from ACC0005,8226,0,29587
TXN48C5E3D754,ACC0215,2026-01-13,19:32:47,UPI Transfer to ACC0025,0,22401,184657
TXN48C5E3D754,ACC0025,2026-01-13,19:32:47,UPI Received from ACC0215,22401,0,56111
TXN7F97670E85,ACC0273,2026-01-13,19:33:47,UPI Transfer to ACC0138,0,24275,140632
TXN7F97670E85,ACC0138,2026-01-13,19:33:47,UPI Received from ACC0273,24275,0,-59061
TXN2E233D57A4,ACC0242,2026-01-13,19:35:37,UPI Transfer to ACC0096,0,6835,96524
TXN2E233D57A4,ACC0096,2026-01-13,19:35:37,UPI Received from ACC0242,6835,0,82334
TXN074995C3CE,ACC0109,2026-01-13,19:36:24,UPI Transfer to ACC0012,0,4092,-58244
TXN074995C3CE,ACC0012,2026-01-13,19:36:24,UPI Received from ACC0109,4092,0,43964
TXN5C80D0DFEC,ACC0058,2026-01-13,19:37:41,UPI Transfer to ACC0092,0,23206,-6711
TXN5C80D0DFEC,ACC0092,2026-01-13,19:37:41,UPI Received from ACC0058,23206,0,135618
TXN289620CD1A,ACC0228,2026-01-13,19:38:12,UPI Transfer to ACC0150,0,5089,164414
TXN289620CD1A,ACC0150,2026-01-13,19:38:12,UPI Received from ACC0228,5089,0,139225
TXNF8E121442B,ACC0224,2026-01-13,19:39:03,UPI Transfer to ACC0247,0,4845,131536
TXNF8E121442B,ACC0247,2026-01-13,19:39:03,UPI Received from ACC0224,4845,0,159192
TXN9ACC705D63,ACC0085,2026-01-13,19:40:18,UPI Transfer to ACC0021,0,10564,184801
TXN9ACC705D63,ACC0021,2026-01-13,19:40:18,UPI Received from ACC0085,10564,0,199689
TXNFDD9FC0250,ACC0037,2026-01-13,19:40:52,UPI Transfer to ACC0116,0,5394,171114
TXNFDD9FC0250,ACC0116,2026-01-13,19:40:52,UPI Received from ACC0037,5394,0,130409
TXNF3DC3B3A01,ACC0061,2026-01-13,19:42:32,UPI Transfer to ACC0076,0,4796,244405
TXNF3DC3B3A01,ACC0076,2026-01-13,19:42:32,UPI Received from ACC0061,4796,0,-37503
TXN5EC57919A4,ACC0168,2026-01-13,19:43:44,UPI Transfer to ACC0296,0,13047,13850
TXN5EC57919A4,ACC0296,2026-01-13,19:43:44,UPI Received from ACC0168,13047,0,62060
TXN5807F12AC6,ACC0243,2026-01-13,19:44:19,UPI Transfer to ACC0015,0,19154,132402
TXN5807F12AC6,ACC0015,2026-01-13,19:44:19,UPI Received from ACC0243,19154,0,168480
TXNFBC2AD51AB,ACC0016,2026-01-13,19:45:23,UPI Transfer to ACC0083,0,24723,146108
TXNFBC2AD51AB,ACC0083,2026-01-13,19:45:23,UPI Received from ACC0016,24723,0,-56681
TXN76F88BB05A,ACC0065,2026-01-13,19:46:56,UPI Transfer to ACC0018,0,1927,31815
TXN76F88BB05A,ACC0018,2026-01-13,19:46:56,UPI Received from ACC0065,1927,0,-67828
TXN54B79D7C5E,ACC0004,2026-01-13,19:48:15,UPI Transfer to ACC0167,0,17903,49234
TXN54B79D7C5E,ACC0167,2026-01-13,19:48:15,UPI Received from ACC0004,17903,0,38137
TXNB66CE1B298,ACC0185,2026-01-13,19:49:38,UPI Transfer to ACC0156,0,11946,212762
TXNB66CE1B298,ACC0156,2026-01-13,19:49:38,UPI Received from ACC0185,11946,0,25676
TXN3A65C8E9C4,ACC0169,2026-01-13,19:51:17,UPI Transfer to ACC0061,0,15224,135660
TXN3A65C8E9C4,ACC0061,2026-01-13,19:51:17,UPI Received from ACC0169,15224,0,259629
TXN3E1F89C429,ACC0276,2026-01-13,19:51:48,UPI Transfer to ACC0269,0,20232,-37794
TXN3E1F89C429,ACC0269,2026-01-13,19:51:48,UPI Received from ACC0276,20232,0,215450
TXN71EDA170A5,ACC0066,2026-01-13,19:53:35,UPI Transfer to ACC0292,0,5061,220009
TXN71EDA170A5,ACC0292,2026-01-13,19:53:35,UPI Received from ACC0066,5061,0,248539
TXND89C098A6C,ACC0297,2026-01-13,19:55:07,UPI Transfer to ACC0089,0,2685,-26771
TXND89C098A6C,ACC0089,2026-01-13,19:55:07,UPI Received from ACC0297,2685,0,97314
TXNE7BE0C66E7,ACC0224,2026-01-13,19:56:20,UPI Transfer to ACC0087,0,8379,123157
TXNE7BE0C66E7,ACC0087,2026-01-13,19:56:20,UPI Received from ACC0224,8379,0,99465
TXNF91C503CF1,ACC0048,2026-01-13,19:56:54,UPI Transfer to ACC0190,0,3257,152335
TXNF91C503CF1,ACC0190,2026-01-13,19:56:54,UPI Received from ACC0048,3257,0,171010
TXN6DA176C2ED,ACC0172,2026-01-13,19:58:03,UPI Transfer to ACC0269,0,17003,48558
TXN6DA176C2ED,ACC0269,2026-01-13,19:58:03,UPI Received from ACC0172,17003,0,232453
TXNFF1045F997,ACC0257,2026-01-13,19:58:42,UPI Transfer to ACC0221,0,21845,87568
TXNFF1045F997,ACC0221,2026-01-13,19:58:42,UPI Received from ACC0257,21845,0,75530
TXNA2F1191ECA,ACC0111,2026-01-13,20:00:37,UPI Transfer to ACC0020,0,6368,-17239
TXNA2F1191ECA,ACC0020,2026-01-13,20:00:37,UPI Received from ACC0111,6368,0,80663
TXNFCE7C5AFE7,ACC0042,2026-01-13,20:02:01,UPI Transfer to ACC0240,0,24257,30250
TXNFCE7C5AFE7,ACC0240,2026-01-13,20:02:01,UPI Received from ACC0042,24257,0,103089
TXN19FFF37910,ACC0058,2026-01-13,20:02:46,UPI Transfer to ACC0045,0,16795,-23506
TXN19FFF37910,ACC0045,2026-01-13,20:02:46,UPI Received from ACC0058,16795,0,-67818
TXN2209405940,ACC0143,2026-01-13,20:04:23,UPI Transfer to ACC0237,0,850,35632
TXN2209405940,ACC0237,2026-01-13,20:04:23,UPI Received from ACC0143,850,0,-36126
TXNE6F9898AB2,ACC0086,2026-01-13,20:05:54,UPI Transfer to ACC0146,0,1115,88401
TXNE6F9898AB2,ACC0146,2026-01-13,20:05:54,UPI Received from ACC0086,1115,0,72068
TXN6EFFEAF0B4,ACC0252,2026-01-13,20:06:30,UPI Transfer to ACC0061,0,23394,23487
TXN6EFFEAF0B4,ACC0061,2026-01-13,20:06:30,UPI Received from ACC0252,23394,0,283023
TXN4AAA66C942,ACC0027,2026-01-13,20:08:22,UPI Transfer to ACC0106,0,9074,71438
TXN4AAA66C942,ACC0106,2026-01-13,20:08:22,UPI Received from ACC0027,9074,0,109288
TXN524892B96E,ACC0092,2026-01-13,20:08:59,UPI Transfer to ACC0203,0,19641,115977
TXN524892B96E,ACC0203,2026-01-13,20:08:59,UPI Received from ACC0092,19641,0,20853
TXN70C0C4A78F,ACC0197,2026-01-13,20:10:11,UPI Transfer to ACC0135,0,14593,1548
TXN70C0C4A78F,ACC0135,2026-01-13,20:10:11,UPI Received from ACC0197,14593,0,19961
TXNCDF343E407,ACC0153,2026-01-13,20:10:46,UPI Transfer to ACC0265,0,24550,-30929
TXNCDF343E407,ACC0265,2026-01-13,20:10:46,UPI Received from ACC0153,24550,0,69657
TXN3D581146B0,ACC0215,2026-01-13,20:12:24,UPI Transfer to ACC0286,0,2872,181785
TXN3D581146B0,ACC0286,2026-01-13,20:12:24,UPI Received from ACC0215,2872,0,103323
TXN6A89100B78,ACC0167,2026-01-13,20:13:36,UPI Transfer to ACC0100,0,23084,15053
TXN6A89100B78,ACC0100,2026-01-13,20:13:36,UPI Received from ACC0167,23084,0,69383
TXN93BF3A27B8,ACC0182,2026-01-13,20:14:48,UPI Transfer to ACC0184,0,15873,-7761
TXN93BF3A27B8,ACC0184,2026-01-13,20:14:48,UPI Received from ACC0182,15873,0,-341
TXN550C354B8E,ACC0243,2026-01-13,20:16:43,UPI Transfer to ACC0173,0,12995,119407
TXN550C354B8E,ACC0173,2026-01-13,20:16:43,UPI Received from ACC0243,12995,0,156575
TXN361E8B5750,ACC0289,2026-01-13,20:18:03,UPI Transfer to ACC0257,0,21797,76415
TXN361E8B5750,ACC0257,2026-01-13,20:18:03,UPI Received from ACC0289,21797,0,109365
TXNF82346ECF3,ACC0157,2026-01-13,20:19:45,UPI Transfer to ACC0268,0,8492,60672
TXNF82346ECF3,ACC0268,2026-01-13,20:19:45,UPI Received from ACC0157,8492,0,153228
TXN33B13748B6,ACC0286,2026-01-13,20:20:21,UPI Transfer to ACC0003,0,23229,80094
TXN33B13748B6,ACC0003,2026-01-13,20:20:21,UPI Received from ACC0286,23229,0,178117
TXNF3298E28DB,ACC0202,2026-01-13,20:20:53,UPI Transfer to ACC0208,0,8115,-21635
TXNF3298E28DB,ACC0208,2026-01-13,20:20:53,UPI Received from ACC0202,8115,0,137818
TXNAED03A0348,ACC0239,2026-01-13,20:22:20,UPI Transfer to ACC0056,0,18162,106811
TXNAED03A0348,ACC0056,2026-01-13,20:22:20,UPI Received from ACC0239,18162,0,257105
TXN2A54339316,ACC0129,2026-01-13,20:23:46,UPI Transfer to ACC0144,0,3748,117916
TXN2A54339316,ACC0144,2026-01-13,20:23:46,UPI Received from ACC0129,3748,0,94279
TXNE7D4371923,ACC0162,2026-01-13,20:25:44,UPI Transfer to ACC0060,0,8513,7350
TXNE7D4371923,ACC0060,2026-01-13,20:25:44,UPI Received from ACC0162,8513,0,-70272
TXN66D905A422,ACC0160,2026-01-13,20:26:57,UPI Transfer to ACC0242,0,24101,-30806
TXN66D905A422,ACC0242,2026-01-13,20:26:57,UPI Received from ACC0160,24101,0,120625
TXN4C2D4E1B49,ACC0255,2026-01-13,20:27:30,UPI Transfer to ACC0097,0,10741,147154
TXN4C2D4E1B49,ACC0097,2026-01-13,20:27:30,UPI Received from ACC0255,10741,0,177170
TXN6A84C03EC9,ACC0196,2026-01-13,20:29:20,UPI Transfer to ACC0269,0,7456,227452
TXN6A84C03EC9,ACC0269,2026-01-13,20:29:20,UPI Received from ACC0196,7456,0,239909
TXN3625B2053E,ACC0234,2026-01-13,20:30:11,UPI Transfer to ACC0183,0,3920,12740
TXN3625B2053E,ACC0183,2026-01-13,20:30:11,UPI Received from ACC0234,3920,0,53609
TXN5549089EAC,ACC0116,2026-01-13,20:31:54,UPI Transfer to ACC0162,0,1944,128465
TXN5549089EAC,ACC0162,2026-01-13,20:31:54,UPI Received from ACC0116,1944,0,9294
TXNA23EF2C8D9,ACC0261,2026-01-13,20:33:22,UPI Transfer to ACC0249,0,10206,1986
TXNA23EF2C8D9,ACC0249,2026-01-13,20:33:22,UPI Received from ACC0261,10206,0,52275
TXNA7DA57E588,ACC0040,2026-01-13,20:34:44,UPI Transfer to ACC0276,0,18167,24868
TXNA7DA57E588,ACC0276,2026-01-13,20:34:44,UPI Received from ACC0040,18167,0,-19627
TXN7879B0B52B,ACC0070,2026-01-13,20:36:16,UPI Transfer to ACC0080,0,21890,-6510
TXN7879B0B52B,ACC0080,2026-01-13,20:36:16,UPI Received from ACC0070,21890,0,-62455
TXN64572BD8B2,ACC0060,2026-01-13,20:36:58,UPI Transfer to ACC0225,0,20666,-90938
TXN64572BD8B2,ACC0225,2026-01-13,20:36:58,UPI Received from ACC0060,20666,0,4141
TXN76838BAA88,ACC0296,2026-01-13,20:38:28,UPI Transfer to ACC0289,0,23428,38632
TXN76838BAA88,ACC0289,2026-01-13,20:38:28,UPI Received from ACC0296,23428,0,99843
TXN86D1D1D780,ACC0018,2026-01-13,20:39:09,UPI Transfer to ACC0096,0,16324,-84152
TXN86D1D1D780,ACC0096,2026-01-13,20:39:09,UPI Received from ACC0018,16324,0,98658
TXN19A0F7F706,ACC0008,2026-01-13,20:39:43,UPI Transfer to ACC0216,0,18628,109382
TXN19A0F7F706,ACC0216,2026-01-13,20:39:43,UPI Received from ACC0008,18628,0,107657
TXN7B993E7283,ACC0082,2026-01-13,20:41:10,UPI Transfer to ACC0122,0,6891,53537
TXN7B993E7283,ACC0122,2026-01-13,20:41:10,UPI Received from ACC0082,6891,0,152268
TXN429386FA85,ACC0087,2026-01-13,20:41:45,UPI Transfer to ACC0298,0,11145,88320
TXN429386FA85,ACC0298,2026-01-13,20:41:45,UPI Received from ACC0087,11145,0,161046
TXN95DA98502E,ACC0241,2026-01-13,20:42:31,UPI Transfer to ACC0016,0,3241,154885
TXN95DA98502E,ACC0016,2026-01-13,20:42:31,UPI Received from ACC0241,3241,0,149349
TXNC46B160E2E,ACC0241,2026-01-13,20:44:28,UPI Transfer to ACC0038,0,23664,131221
TXNC46B160E2E,ACC0038,2026-01-13,20:44:28,UPI Received from ACC0241,23664,0,209939
TXNEEBDA2FCB4,ACC0233,2026-01-13,20:45:05,UPI Transfer to ACC0094,0,11031,11567
TXNEEBDA2FCB4,ACC0094,2026-01-13,20:45:05,UPI Received from ACC0233,11031,0,104281
TXN002CCEC6DB,ACC0187,2026-01-13,20:46:34,UPI Transfer to ACC0290,0,9080,112932
TXN002CCEC6DB,ACC0290,2026-01-13,20:46:34,UPI Received from ACC0187,9080,0,48218
TXN80D2998302,ACC0027,2026-01-13,20:47:14,UPI Transfer to ACC0294,0,14188,57250
TXN80D2998302,ACC0294,2026-01-13,20:47:14,UPI Received from ACC0027,14188,0,188931
TXN6711519B46,ACC0185,2026-01-13,20:48:39,UPI Transfer to ACC0223,0,23709,189053
TXN6711519B46,ACC0223,2026-01-13,20:48:39,UPI Received from ACC0185,23709,0,228134
TXND9C062EA8B,ACC0073,2026-01-13,20:49:48,UPI Transfer to ACC0257,0,3920,153844
TXND9C062EA8B,ACC0257,2026-01-13,20:49:48,UPI Received from ACC0073,3920,0,113285
TXNADF7496FB9,ACC0248,2026-01-13,20:50:30,UPI Transfer to ACC0188,0,14926,43883
TXNADF7496FB9,ACC0188,2026-01-13,20:50:30,UPI Received from ACC0248,14926,0,151489
TXN2499355D74,ACC0179,2026-01-13,20:51:27,UPI Transfer to ACC0112,0,18891,248788
TXN2499355D74,ACC0112,2026-01-13,20:51:27,UPI Received from ACC0179,18891,0,100822
TXNFE223C7F76,ACC0275,2026-01-13,20:52:29,UPI Transfer to ACC0034,0,14387,-73604
TXNFE223C7F76,ACC0034,2026-01-13,20:52:29,UPI Received from ACC0275,14387,0,146113
TXN5DC8206023,ACC0103,2026-01-13,20:54:22,UPI Transfer to ACC0177,0,6594,44809
TXN5DC8206023,ACC0177,2026-01-13,20:54:22,UPI Received from ACC0103,6594,0,-29992
TXN3B377FFBC3,ACC0266,2026-01-13,20:55:01,UPI Transfer to ACC0042,0,13656,235927
TXN3B377FFBC3,ACC0042,2026-01-13,20:55:01,UPI Received from ACC0266,13656,0,43906
TXN28A7185358,ACC0122,2026-01-13,20:55:46,UPI Transfer to ACC0257,0,9376,142892
TXN28A7185358,ACC0257,2026-01-13,20:55:46,UPI Received from ACC0122,9376,0,122661
TXN1C6AFF5668,ACC0226,2026-01-13,20:57:33,UPI Transfer to ACC0046,0,6977,56593
TXN1C6AFF5668,ACC0046,2026-01-13,20:57:33,UPI Received from ACC0226,6977,0,101323
TXN078F61AB6F,ACC0300,2026-01-13,20:58:08,UPI Transfer to ACC0122,0,20751,-26372
TXN078F61AB6F,ACC0122,2026-01-13,20:58:08,UPI Received from ACC0300,20751,0,163643
TXN03673314F9,ACC0284,2026-01-13,20:59:03,UPI Transfer to ACC0162,0,16322,16202
TXN03673314F9,ACC0162,2026-01-13,20:59:03,UPI Received from ACC0284,16322,0,25616
TXN732B3DBAED,ACC0039,2026-01-13,21:00:56,UPI Transfer to ACC0076,0,22110,-70556
TXN732B3DBAED,ACC0076,2026-01-13,21:00:56,UPI Received from ACC0039,22110,0,-15393
TXN33DF3D1C2C,ACC0271,2026-01-13,21:02:53,UPI Transfer to ACC0157,0,19153,77098
TXN33DF3D1C2C,ACC0157,2026-01-13,21:02:53,UPI Received from ACC0271,19153,0,79825
TXN0852CB0696,ACC0093,2026-01-13,21:04:52,UPI Transfer to ACC0203,0,14157,50281
TXN0852CB0696,ACC0203,2026-01-13,21:04:52,UPI Received from ACC0093,14157,0,35010
TXNF89CDCF7CE,ACC0279,2026-01-13,21:06:11,UPI Transfer to ACC0232,0,10303,45758
TXNF89CDCF7CE,ACC0232,2026-01-13,21:06:11,UPI Received from ACC0279,10303,0,168873
TXN46AC4B50EF,ACC0196,2026-01-13,21:06:43,UPI Transfer to ACC0265,0,2938,224514
TXN46AC4B50EF,ACC0265,2026-01-13,21:06:43,UPI Received from ACC0196,2938,0,72595
TXNDC8269DEC4,ACC0200,2026-01-13,21:08:29,UPI Transfer to ACC0030,0,3634,36605
TXNDC8269DEC4,ACC0030,2026-01-13,21:08:29,UPI Received from ACC0200,3634,0,-44125
TXNEF27108C6F,ACC0271,2026-01-13,21:09:21,UPI Transfer to ACC0013,0,2783,74315
TXNEF27108C6F,ACC0013,2026-01-13,21:09:21,UPI Received from ACC0271,2783,0,7300
TXN0447E1A969,ACC0174,2026-01-13,21:11:00,UPI Transfer to ACC0020,0,2236,232217
TXN0447E1A969,ACC0020,2026-01-13,21:11:00,UPI Received from ACC0174,2236,0,82899
TXN299D663624,ACC0079,2026-01-13,21:12:42,UPI Transfer to ACC0018,0,10370,136329
TXN299D663624,ACC0018,2026-01-13,21:12:42,UPI Received from ACC0079,10370,0,-73782
TXND13CFB3C15,ACC0225,2026-01-13,21:13:59,UPI Transfer to ACC0096,0,7402,-3261
TXND13CFB3C15,ACC0096,2026-01-13,21:13:59,UPI Received from ACC0225,7402,0,106060
TXNE801F68BA9,ACC0039,2026-01-13,21:15:52,UPI Transfer to ACC0279,0,1695,-72251
TXNE801F68BA9,ACC0279,2026-01-13,21:15:52,UPI Received from ACC0039,1695,0,47453
TXN90D4D82ABE,ACC0203,2026-01-13,21:17:37,UPI Transfer to ACC0070,0,4209,30801
TXN90D4D82ABE,ACC0070,2026-01-13,21:17:37,UPI Received from ACC0203,4209,0,-2301
TXN1AD8FFACB8,ACC0219,2026-01-13,21:18:41,UPI Transfer to ACC0008,0,13201,9661
TXN1AD8FFACB8,ACC0008,2026-01-13,21:18:41,UPI Received from ACC0219,13201,0,122583
TXND7BDF0E153,ACC0100,2026-01-13,21:19:49,UPI Transfer to ACC0251,0,24953,44430
TXND7BDF0E153,ACC0251,2026-01-13,21:19:49,UPI Received from ACC0100,24953,0,10174
TXN1C040A319E,ACC0172,2026-01-13,21:20:48,UPI Transfer to ACC0189,0,664,47894
TXN1C040A319E,ACC0189,2026-01-13,21:20:48,UPI Received from ACC0172,664,0,107653
TXNF8D56B2393,ACC0009,2026-01-13,21:21:31,UPI Transfer to ACC0291,0,3411,108507
TXNF8D56B2393,ACC0291,2026-01-13,21:21:31,UPI Received from ACC0009,3411,0,18038
TXNF7FA62672C,ACC0077,2026-01-13,21:23:07,UPI Transfer to ACC0041,0,4925,79473
TXNF7FA62672C,ACC0041,2026-01-13,21:23:07,UPI Received from ACC0077,4925,0,98259
TXNC855025735,ACC0124,2026-01-13,21:24:15,UPI Transfer to ACC0277,0,24854,152333
TXNC855025735,ACC0277,2026-01-13,21:24:15,UPI Received from ACC0124,24854,0,-35638
TXNB691BDA953,ACC0035,2026-01-13,21:24:45,UPI Transfer to ACC0297,0,20806,74406
TXNB691BDA953,ACC0297,2026-01-13,21:24:45,UPI Received from ACC0035,20806,0,-5965
TXNFC9044CC08,ACC0286,2026-01-13,21:26:07,UPI Transfer to ACC0038,0,19959,60135
TXNFC9044CC08,ACC0038,2026-01-13,21:26:07,UPI Received from ACC0286,19959,0,229898
TXN8881DCA381,ACC0007,2026-01-13,21:26:52,UPI Transfer to ACC0117,0,1625,-19899
TXN8881DCA381,ACC0117,2026-01-13,21:26:52,UPI Received from ACC0007,1625,0,51974
TXN302AB75B6E,ACC0061,2026-01-13,21:28:47,UPI Transfer to ACC0155,0,11605,271418
TXN302AB75B6E,ACC0155,2026-01-13,21:28:47,UPI Received from ACC0061,11605,0,38989
TXNB62FD8CB36,ACC0066,2026-01-13,21:29:40,UPI Transfer to ACC0276,0,17875,202134
TXNB62FD8CB36,ACC0276,2026-01-13,21:29:40,UPI Received from ACC0066,17875,0,-1752
TXN04D9334C79,ACC0088,2026-01-13,21:30:54,UPI Transfer to ACC0212,0,13778,45892
TXN04D9334C79,ACC0212,2026-01-13,21:30:54,UPI Received from ACC0088,13778,0,185567
TXNEC358C68F1,ACC0068,2026-01-13,21:31:45,UPI Transfer to ACC0170,0,5968,172974
TXNEC358C68F1,ACC0170,2026-01-13,21:31:45,UPI Received from ACC0068,5968,0,117902
TXN169B157E32,ACC0158,2026-01-13,21:33:33,UPI Transfer to ACC0032,0,11602,216439
TXN169B157E32,ACC0032,2026-01-13,21:33:33,UPI Received from ACC0158,11602,0,189551
TXNF119DF58B1,ACC0137,2026-01-13,21:34:48,UPI Transfer to ACC0093,0,6692,183780
TXNF119DF58B1,ACC0093,2026-01-13,21:34:48,UPI Received from ACC0137,6692,0,56973
TXN972D0091B9,ACC0221,2026-01-13,21:35:34,UPI Transfer to ACC0244,0,9793,65737
TXN972D0091B9,ACC0244,2026-01-13,21:35:34,UPI Received from ACC0221,9793,0,152518
TXN6144C616A0,ACC0023,2026-01-13,21:37:09,UPI Transfer to ACC0241,0,18149,28970
TXN6144C616A0,ACC0241,2026-01-13,21:37:09,UPI Received from ACC0023,18149,0,149370
TXN5159936687,ACC0193,2026-01-13,21:37:54,UPI Transfer to ACC0079,0,10847,193417
TXN5159936687,ACC0079,2026-01-13,21:37:54,UPI Received from ACC0193,10847,0,147176
TXN6C882460A0,ACC0057,2026-01-13,21:39:50,UPI Transfer to ACC0058,0,669,18941
TXN6C882460A0,ACC0058,2026-01-13,21:39:50,UPI Received from ACC0057,669,0,-22837
TXN7AD18E22C8,ACC0239,2026-01-13,21:41:21,UPI Transfer to ACC0247,0,6678,100133
TXN7AD18E22C8,ACC0247,2026-01-13,21:41:21,UPI Received from ACC0239,6678,0,165870
TXN0CC1B9B2B8,ACC0276,2026-01-13,21:43:16,UPI Transfer to ACC0143,0,21193,-22945
TXN0CC1B9B2B8,ACC0143,2026-01-13,21:43:16,UPI Received from ACC0276,21193,0,56825
TXN2B5C4A6C79,ACC0216,2026-01-13,21:44:56,UPI Transfer to ACC0007,0,13054,94603
TXN2B5C4A6C79,ACC0007,2026-01-13,21:44:56,UPI Received from ACC0216,13054,0,-6845
TXN56D2D6F735,ACC0261,2026-01-13,21:45:26,UPI Transfer to ACC0129,0,16700,-14714
TXN56D2D6F735,ACC0129,2026-01-13,21:45:26,UPI Received from ACC0261,16700,0,134616
TXN78DF67FD0F,ACC0227,2026-01-13,21:47:25,UPI Transfer to ACC0206,0,9604,91857
TXN78DF67FD0F,ACC0206,2026-01-13,21:47:25,UPI Received from ACC0227,9604,0,139237
TXN2CB4379AF9,ACC0211,2026-01-13,21:48:28,UPI Transfer to ACC0085,0,2488,86786
TXN2CB4379AF9,ACC0085,2026-01-13,21:48:28,UPI Received from ACC0211,2488,0,187289
TXNCC372871A6,ACC0258,2026-01-13,21:49:53,UPI Transfer to ACC0102,0,7267,12444
TXNCC372871A6,ACC0102,2026-01-13,21:49:53,UPI Received from ACC0258,7267,0,-157264
TXN0D19FADB21,ACC0211,2026-01-13,21:50:34,UPI Transfer to ACC0165,0,19545,67241
TXN0D19FADB21,ACC0165,2026-01-13,21:50:34,UPI Received from ACC0211,19545,0,147418
TXN760530FAB1,ACC0200,2026-01-13,21:51:35,UPI Transfer to ACC0267,0,15473,21132
